Date,SPY,GLD,TLT,XLE,MSFT,JPM
2017-03-09,205.058837890625,114.47000122070312,91.35386657714844,23.94454574584961,58.586570739746094,72.00212097167969
2017-03-10,205.77743530273438,114.72000122070312,91.6744384765625,23.91038703918457,58.76759338378906,71.77409362792969
2017-03-13,205.8812713623047,114.73999786376953,91.09585571289062,23.913799285888672,58.568477630615234,71.83700561523438
2017-03-14,205.093505859375,114.12000274658203,91.53373718261719,23.64400291442871,58.29694747924805,71.95494079589844
2017-03-15,206.86817932128906,116.25,92.6518325805664,24.169950485229492,58.604671478271484,72.12792205810547
2017-03-16,206.4613494873047,116.7300033569336,92.18267059326172,23.999183654785156,58.50510787963867,72.05713653564453
2017-03-17,206.09873962402344,116.98999786376953,92.76129150390625,23.98166847229004,58.713294982910156,71.30232238769531
2017-03-20,205.87265014648438,117.51000213623047,93.1600112915039,23.94730567932129,58.76759338378906,70.79120635986328
2017-03-21,203.22933959960938,118.54000091552734,93.9341049194336,23.778955459594727,58.11592483520508,68.7153549194336
2017-03-22,203.70762634277344,118.83000183105469,94.30934143066406,23.74460220336914,58.85811233520508,68.825439453125
2017-03-23,203.49020385742188,118.66999816894531,94.17644500732422,23.64839744567871,58.713294982910156,68.7153549194336
2017-03-24,203.3424530029297,118.86000061035156,94.51261901855469,23.555633544921875,58.81285095214844,68.63674926757812
2017-03-27,203.13372802734375,119.52999877929688,94.94269561767578,23.445690155029297,58.92146682739258,68.59739685058594
2017-03-28,204.6118927001953,119.04000091552734,94.30934143066406,23.778955459594727,59.09343719482422,69.66679382324219
2017-03-29,204.80320739746094,119.33000183105469,94.8722915649414,24.105358123779297,59.25634765625,69.40731811523438
2017-03-30,205.45529174804688,118.47000122070312,94.10603332519531,24.098478317260742,59.473575592041016,70.00492095947266
2017-03-31,204.97708129882812,118.72000122070312,94.37974548339844,24.016023635864258,59.609352111816406,69.0691909790039
2017-04-03,204.62062072753906,119.3499984741211,95.33171081542969,23.97479248046875,59.3287467956543,68.81758117675781
2017-04-04,204.7509765625,119.62000274658203,94.81455993652344,24.1500186920166,59.491668701171875,69.04692077636719
2017-04-05,204.14234924316406,119.62000274658203,95.10449981689453,24.074424743652344,59.33780288696289,68.16120147705078
2017-04-06,204.71617126464844,119.18000030517578,94.96343231201172,24.26683235168457,59.491668701171875,68.3905258178711
2017-04-07,204.50755310058594,119.45999908447266,94.57952880859375,24.174068450927734,59.4463996887207,68.15326690673828
2017-04-10,204.62924194335938,119.45999908447266,95.01829528808594,24.356164932250977,59.310646057128906,67.91603088378906
2017-04-11,204.38580322265625,121.19000244140625,95.91932678222656,24.359601974487305,59.26539993286133,67.79742431640625
2017-04-12,203.49020385742188,122.0199966430664,96.44429779052734,24.256526947021484,59.03911209106445,67.53645324707031
2017-04-13,202.16856384277344,122.5999984741211,96.74205780029297,23.813312530517578,58.78569412231445,66.74560546875
2017-04-17,203.95974731445312,122.23999786376953,96.44429779052734,23.864850997924805,59.26539993286133,67.90023803710938
2017-04-18,203.35108947753906,122.81999969482422,97.70576477050781,23.641525268554688,59.18394088745117,67.34664154052734
2017-04-19,202.9772491455078,121.7300033569336,97.1729736328125,23.294513702392578,58.867149353027344,66.7930679321289
2017-04-20,204.62924194335938,121.95999908447266,96.79692077636719,23.40789794921875,59.283485412597656,67.65506744384766
2017-04-21,203.97715759277344,122.30999755859375,96.79692077636719,23.29107666015625,60.09807205200195,66.84052276611328
2017-04-24,206.22044372558594,121.4800033569336,96.31895446777344,23.42850685119629,61.12083435058594,69.19715881347656
2017-04-25,207.42037963867188,120.25,95.15935516357422,23.627777099609375,61.47380447387695,69.7981948852539
2017-04-26,207.28993225097656,120.83999633789062,95.68431091308594,23.548751831054688,61.392356872558594,69.93263244628906
2017-04-27,207.4638671875,120.38999938964844,95.65296173095703,23.29107666015625,61.79059982299805,69.28413391113281
2017-04-28,207.01173400878906,120.7699966430664,95.86451721191406,23.30826187133789,61.962562561035156,68.8017578125
2017-05-01,207.53343200683594,119.66999816894531,95.0675277709961,23.242979049682617,62.8223876953125,68.84921264648438
2017-05-02,207.6116485595703,119.6500015258789,95.55433654785156,23.12615966796875,62.72283935546875,68.40636444091797
2017-05-03,207.35951232910156,117.9800033569336,95.61719512939453,23.191442489624023,62.52370834350586,68.8017578125
2017-05-04,207.6029510498047,116.79000091552734,95.1460952758789,22.765398025512695,62.27936553955078,68.88082885742188
2017-05-05,208.42034912109375,117.01000213623047,95.23242950439453,23.12615966796875,62.45130920410156,68.8017578125
2017-05-08,208.3855438232422,116.75,94.71424865722656,23.29107666015625,62.39701461791992,68.88082885742188
2017-05-09,208.1942596435547,116.05000305175781,94.70641326904297,23.09867286682129,62.48751449584961,68.60406494140625
2017-05-10,208.568115234375,116.04000091552734,94.59648132324219,23.404457092285156,62.731903076171875,69.1418228149414
2017-05-11,208.14212036132812,116.5,94.59648132324219,23.356355667114258,61.962562561035156,68.92830657958984
2017-05-12,207.79425048828125,116.83000183105469,95.31095886230469,23.27733612060547,61.89015579223633,68.7385025024414
2017-05-15,208.94204711914062,117.13999938964844,95.05186462402344,23.459421157836914,61.93540573120117,69.07064056396484
2017-05-16,208.75074768066406,117.6500015258789,95.40518188476562,23.342609405517578,63.1824836730957,69.28413391113281
2017-05-17,205.046630859375,119.79000091552734,96.79493713378906,23.112411499023438,61.4256591796875,66.64280700683594
2017-05-18,205.87265014648438,118.80999755859375,96.90485382080078,23.105546951293945,61.63502502441406,66.39765930175781
2017-05-19,207.21170043945312,119.4000015258789,97.13255310058594,23.39071273803711,61.61683654785156,67.0461654663086
2017-05-22,208.2638397216797,119.9000015258789,96.86558532714844,23.339176177978516,62.3086051940918,66.98287200927734
2017-05-23,208.724609375,119.13999938964844,96.21390533447266,23.394142150878906,62.51799774169922,67.82115173339844
2017-05-24,209.2115936279297,119.61000061035156,96.75566864013672,23.270463943481445,62.59990692138672,67.7815933227539
2017-05-25,210.2114715576172,119.4800033569336,96.7870864868164,22.847858428955078,63.373653411865234,67.49689483642578
2017-05-26,210.1680450439453,120.54000091552734,96.95195770263672,22.885652542114258,63.68315887451172,67.50481414794922
2017-05-30,209.98544311523438,120.13999938964844,97.4309310913086,22.579870223999023,64.09278106689453,66.35022735595703
2017-05-31,209.93324279785156,120.62000274658203,97.67432403564453,22.483671188354492,63.57391357421875,64.96626281738281
2017-06-01,211.60272216796875,120.72000122070312,97.68453979492188,22.624536514282227,63.81059265136719,65.68592834472656
2017-06-02,212.30702209472656,121.61000061035156,98.84115600585938,22.363414764404297,65.3216781616211,65.35377502441406
2017-06-05,212.15052795410156,121.7300033569336,98.22745513916016,22.404647827148438,65.79500579833984,65.47238159179688
2017-06-06,211.47225952148438,123.0999984741211,98.76250457763672,22.669200897216797,66.01346588134766,65.60682678222656
2017-06-07,211.86355590820312,122.44999694824219,98.29039001464844,22.349672317504883,65.8951416015625,66.35810852050781
2017-06-08,211.96786499023438,121.6500015258789,98.0307846069336,22.284399032592773,65.49459075927734,67.18058013916016
2017-06-09,211.6461639404297,120.54000091552734,97.8812484741211,22.820375442504883,64.0108413696289,68.7701187133789
2017-06-12,211.60272216796875,120.36000061035156,97.84980010986328,22.98185920715332,63.5192985534668,68.78593444824219
2017-06-13,212.63742065429688,120.4800033569336,97.86550903320312,23.153648376464844,64.31124114990234,69.01527404785156
2017-06-14,212.36785888671875,119.81999969482422,99.37621307373047,22.734481811523438,63.965328216552734,68.87294006347656
2017-06-15,211.95916748046875,119.31999969482422,99.2188491821289,22.562694549560547,63.62853240966797,68.46170043945312
2017-06-16,212.00552368164062,119.33999633789062,99.41555786132812,22.935964584350586,63.719566345214844,68.15326690673828
2017-06-19,213.77049255371094,118.43000030517578,99.27391052246094,22.79067039489746,64.51150512695312,69.64794921875
2017-06-20,212.32882690429688,118.18000030517578,100.16304779052734,22.500076293945312,63.637630462646484,69.21299743652344
2017-06-21,212.27633666992188,118.5199966430664,100.36762237548828,22.136838912963867,63.965328216552734,68.89667510986328
2017-06-22,212.18028259277344,118.91999816894531,100.5879135131836,22.12299919128418,63.95622634887695,68.81756591796875
2017-06-23,212.43362426757812,119.43000030517578,100.54072570800781,22.27174949645996,64.8210220336914,68.69105529785156
2017-06-26,212.57345581054688,118.36000061035156,100.91837310791016,22.223325729370117,64.2020263671875,68.99154663085938
2017-06-27,210.8609161376953,118.80999755859375,99.84043884277344,22.18872833251953,63.000431060791016,69.63214111328125
2017-06-28,212.74826049804688,118.9000015258789,99.50994873046875,22.309804916381836,63.53751754760742,71.03189086914062
2017-06-29,210.87843322753906,118.31999969482422,98.67593383789062,22.358238220214844,62.34504699707031,72.08367919921875
2017-06-30,211.2715606689453,118.0199966430664,98.44776916503906,22.45856475830078,62.745548248291016,72.2813720703125
2017-07-03,211.6298370361328,116.08999633789062,98.13080596923828,22.890989303588867,62.053749084472656,73.75247192382812
2017-07-05,212.1190948486328,116.5199966430664,98.1544418334961,22.427433013916016,62.88208770751953,74.49197387695312
2017-07-06,210.1793975830078,116.47000122070312,97.34236145019531,22.178348541259766,62.41787338256836,74.25341796875
2017-07-07,211.5424346923828,115.27999877929688,96.75889587402344,22.14375877380371,63.22801208496094,74.6271743774414
2017-07-10,211.76963806152344,115.47000122070312,96.90082550048828,22.216405868530273,63.70136260986328,74.10234832763672
2017-07-11,211.61228942871094,115.62000274658203,97.06641387939453,22.337486267089844,63.71045684814453,73.81607818603516
2017-07-12,213.2025604248047,116.02999877929688,97.7365493774414,22.39975357055664,64.76638793945312,73.56159973144531
2017-07-13,213.56082153320312,115.81999969482422,97.12159729003906,22.489696502685547,65.33074951171875,74.0307846069336
2017-07-14,214.55686950683594,116.7699966430664,97.23982238769531,22.624610900878906,66.25013732910156,73.35488891601562
2017-07-17,214.53062438964844,117.29000091552734,97.50794219970703,22.596940994262695,66.76899719238281,72.6710205078125
2017-07-18,214.64425659179688,118.11000061035156,98.35946655273438,22.489696502685547,66.72349548339844,72.41658020019531
